noise,kernel_index,kernel_file,image_index,image,final_psnr,final_ssim,best_psnr,best_iter,ssim_at_best_psnr,final_update,runtime_per_iter,max_iter,gamma1,gamma2,alpha,score_sigma_begin,score_sigma_end,denoise_relax
0.0025,4,blur_4.mat,7,ILSVRC2012_val_00044012.JPEG.png,41.89448928833008,0.9824919700622559,41.91706466674805,598,0.9826993942260742,0.0001133171099354513,2.5515050457733257,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,5,blur_5.mat,1,ILSVRC2012_val_00000491.JPEG.png,34.41334915161133,0.9282693862915039,34.44911575317383,691,0.9288079142570496,0.00026231553056277335,2.4897231087541636,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,5,blur_5.mat,2,ILSVRC2012_val_00002289.JPEG.png,40.05656433105469,0.978181779384613,40.10875701904297,530,0.9783217310905457,0.00023842282826080918,2.413564300575005,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,5,blur_5.mat,3,ILSVRC2012_val_00005941.JPEG.png,36.422149658203125,0.9738554954528809,36.62109375,188,0.9741536974906921,0.00023166451137512922,2.4597737000383373,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,5,blur_5.mat,4,ILSVRC2012_val_00007658.JPEG.png,37.0535774230957,0.9586833119392395,37.060028076171875,826,0.9588258862495422,0.00010295907850377262,2.3858089244383276,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,5,blur_5.mat,5,ILSVRC2012_val_00028884.JPEG.png,33.116180419921875,0.9599186778068542,33.230506896972656,299,0.960310161113739,0.00028001415194012225,2.3975417533416716,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,5,blur_5.mat,6,ILSVRC2012_val_00038157.JPEG.png,32.77130889892578,0.906017005443573,32.807552337646484,779,0.9072275161743164,0.00028650157037191093,2.4136895906658293,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,5,blur_5.mat,7,ILSVRC2012_val_00044012.JPEG.png,44.47700500488281,0.9902035593986511,44.60683059692383,134,0.9904932379722595,0.00014575313252862543,2.3963880021574977,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,6,blur_6.mat,1,ILSVRC2012_val_00000491.JPEG.png,35.126800537109375,0.9377970099449158,35.17118835449219,236,0.9388743042945862,0.00017226842464879155,2.3942510376241626,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,6,blur_6.mat,2,ILSVRC2012_val_00002289.JPEG.png,40.5493278503418,0.9785296320915222,40.56865310668945,833,0.9788015484809875,0.000259640219155699,2.3799702901933295,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,6,blur_6.mat,3,ILSVRC2012_val_00005941.JPEG.png,37.43455505371094,0.9770464301109314,37.4769172668457,1109,0.9773873686790466,0.0002772065345197916,2.3979791102258363,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,6,blur_6.mat,4,ILSVRC2012_val_00007658.JPEG.png,37.791099548339844,0.9617629051208496,37.880638122558594,107,0.9621098637580872,3.7389021599665284e-05,2.411007033151679,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,6,blur_6.mat,5,ILSVRC2012_val_00028884.JPEG.png,34.81229782104492,0.9697391390800476,35.05143737792969,153,0.9720563888549805,0.0003524689527694136,2.4148468006616652,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,6,blur_6.mat,6,ILSVRC2012_val_00038157.JPEG.png,33.747413635253906,0.9220571517944336,33.75502395629883,367,0.9221506118774414,0.00010480849596206099,2.3895648805583307,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,6,blur_6.mat,7,ILSVRC2012_val_00044012.JPEG.png,44.43935012817383,0.9899889826774597,44.48106384277344,1040,0.9900850653648376,0.00012003393203485757,2.39439541484667,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,7,blur_7.mat,1,ILSVRC2012_val_00000491.JPEG.png,33.24078369140625,0.9088893532752991,33.27763366699219,103,0.9094684720039368,0.00026603357400745153,2.393981060397503,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,7,blur_7.mat,2,ILSVRC2012_val_00002289.JPEG.png,38.5167121887207,0.9720147252082825,38.64908981323242,921,0.9726787209510803,0.00036923037259839475,2.399332706914999,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,7,blur_7.mat,3,ILSVRC2012_val_00005941.JPEG.png,34.89973068237305,0.9640710353851318,34.92657470703125,848,0.9643645882606506,0.0003783130377996713,2.4841876056008307,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,7,blur_7.mat,4,ILSVRC2012_val_00007658.JPEG.png,35.86437225341797,0.949458658695221,35.87933349609375,339,0.9494706988334656,0.00011552629439393058,2.48808308709585,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,7,blur_7.mat,5,ILSVRC2012_val_00028884.JPEG.png,31.905193328857422,0.9470832943916321,32.182960510253906,233,0.949822723865509,0.0004134729679208249,2.4959571760341595,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,7,blur_7.mat,6,ILSVRC2012_val_00038157.JPEG.png,31.340930938720703,0.8733217120170593,31.373754501342773,233,0.874051034450531,0.00055102095939219,2.470633805755836,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,7,blur_7.mat,7,ILSVRC2012_val_00044012.JPEG.png,42.3223991394043,0.9846761226654053,42.43550109863281,198,0.9852963089942932,0.00016754379612393677,2.5104605778525,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,8,blur_8.mat,1,ILSVRC2012_val_00000491.JPEG.png,33.301353454589844,0.9098727703094482,33.387821197509766,107,0.9114425778388977,9.434249659534544e-05,2.494896593196657,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,8,blur_8.mat,2,ILSVRC2012_val_00002289.JPEG.png,38.96289825439453,0.9713056683540344,39.045162200927734,631,0.9717132449150085,0.00036296938196755946,2.474876587363324,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,8,blur_8.mat,3,ILSVRC2012_val_00005941.JPEG.png,35.45984649658203,0.9677985310554504,35.472679138183594,360,0.9678557515144348,0.00019805879855994135,2.508915189090015,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,8,blur_8.mat,4,ILSVRC2012_val_00007658.JPEG.png,35.76839828491211,0.9473193287849426,35.782676696777344,274,0.9476253390312195,4.2209929233649746e-05,2.463880395223338,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,8,blur_8.mat,5,ILSVRC2012_val_00028884.JPEG.png,33.02674102783203,0.9579136967658997,33.17454147338867,268,0.9593273997306824,0.00024563560145907104,2.3812757263516686,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,8,blur_8.mat,6,ILSVRC2012_val_00038157.JPEG.png,31.6600399017334,0.8804140090942383,31.755767822265625,145,0.8806061744689941,0.00010253955406369641,2.4631866475600206,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,8,blur_8.mat,7,ILSVRC2012_val_00044012.JPEG.png,41.580604553222656,0.9818411469459534,41.74502182006836,185,0.9826777577400208,0.00012385513400658965,2.42370235938916,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,9,gaussian_1_6.mat,1,ILSVRC2012_val_00000491.JPEG.png,25.34018325805664,0.6615743041038513,28.426605224609375,254,0.7795899510383606,0.0004985202685929835,2.4417481108849945,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,9,gaussian_1_6.mat,2,ILSVRC2012_val_00002289.JPEG.png,25.908344268798828,0.861365795135498,29.913644790649414,213,0.9249326586723328,0.0006601258064620197,2.461936062699169,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,9,gaussian_1_6.mat,3,ILSVRC2012_val_00005941.JPEG.png,23.87283706665039,0.755889892578125,27.198728561401367,800,0.8822886943817139,0.0007153222686611116,2.429800245501683,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,9,gaussian_1_6.mat,4,ILSVRC2012_val_00007658.JPEG.png,20.105777740478516,0.49602368474006653,27.511089324951172,94,0.809629499912262,0.0007783023756928742,2.4776209293766684,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,9,gaussian_1_6.mat,5,ILSVRC2012_val_00028884.JPEG.png,19.75099754333496,0.5629836916923523,23.579025268554688,122,0.7028965950012207,0.0017111606430262327,2.3975231318999914,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,9,gaussian_1_6.mat,6,ILSVRC2012_val_00038157.JPEG.png,25.617698669433594,0.6903724074363708,27.48270034790039,256,0.7398428320884705,0.0006784462602809072,2.3789655962483325,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,9,gaussian_1_6.mat,7,ILSVRC2012_val_00044012.JPEG.png,21.960552215576172,0.623437225818634,36.02411651611328,201,0.947173535823822,0.00042385945562273264,2.447745460081666,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,10,square_7.mat,1,ILSVRC2012_val_00000491.JPEG.png,26.774383544921875,0.7004778981208801,29.108787536621094,141,0.7917904257774353,0.0007046573446132243,2.5275770960941735,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,10,square_7.mat,2,ILSVRC2012_val_00002289.JPEG.png,30.893091201782227,0.8657171130180359,33.50022888183594,355,0.9293298125267029,0.0006227255798876286,2.547457546190829,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,10,square_7.mat,3,ILSVRC2012_val_00005941.JPEG.png,25.105445861816406,0.7835195660591125,27.646942138671875,153,0.8554368019104004,0.0005454011261463165,2.446371227973335,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,10,square_7.mat,4,ILSVRC2012_val_00007658.JPEG.png,28.18485450744629,0.7911226153373718,29.757200241088867,198,0.8487364649772644,0.0008252051775343716,2.3938703255741713,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,10,square_7.mat,5,ILSVRC2012_val_00028884.JPEG.png,23.84723663330078,0.7664673924446106,25.092485427856445,263,0.7868130207061768,0.0011480089742690325,2.3991961992133293,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,10,square_7.mat,6,ILSVRC2012_val_00038157.JPEG.png,26.166297912597656,0.6958743929862976,27.772167205810547,136,0.7436097264289856,0.0005689781974069774,2.3822023610100103,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.0025,10,square_7.mat,7,ILSVRC2012_val_00044012.JPEG.png,23.963912963867188,0.6772336363792419,35.602481842041016,198,0.9298095703125,0.0005467055598273873,2.4542118057708286,1200,0.5,0.99,0.82,2.55,2.55,0.4
0.005,1,blur_1.mat,1,ILSVRC2012_val_00000491.JPEG.png,31.88921546936035,0.8784415125846863,32.22249221801758,62,0.8855698704719543,1.6595637134741992e-05,2.5582768093391497,1200,0.5,0.99,0.86,2.55,2.55,0.4
0.005,1,blur_1.mat,2,ILSVRC2012_val_00002289.JPEG.png,37.08247375488281,0.9541752338409424,37.087032318115234,418,0.9542281031608582,2.1058514903415926e-05,2.5368767610800083,1200,0.5,0.99,0.86,2.55,2.55,0.4
0.005,1,blur_1.mat,3,ILSVRC2012_val_00005941.JPEG.png,34.437984466552734,0.9577183723449707,34.59540939331055,171,0.959089994430542,1.2098998013243545e-05,2.520366095395851,1200,0.5,0.99,0.86,2.55,2.55,0.4
0.005,1,blur_1.mat,4,ILSVRC2012_val_00007658.JPEG.png,34.14948272705078,0.9243507385253906,34.1901969909668,206,0.9243903756141663,2.3055648057379585e-07,2.5351757329291527,1200,0.5,0.99,0.86,2.55,2.55,0.4
0.005,1,blur_1.mat,5,ILSVRC2012_val_00028884.JPEG.png,31.78307342529297,0.9456459879875183,31.929359436035156,276,0.9472198486328125,3.428334593991167e-06,2.475663239705003,1200,0.5,0.99,0.86,2.55,2.55,0.4
0.005,1,blur_1.mat,6,ILSVRC2012_val_00038157.JPEG.png,31.17355728149414,0.8645923137664795,31.415964126586914,109,0.8714291453361511,2.6933385015581734e-06,2.5592785587124913,1200,0.5,0.99,0.86,2.55,2.55,0.4
